Statement,Suspiciousness
org.mockito.Mockito#973,0
org.mockito.Mockito#1163,0.09902992548511534
org.mockito.Mockito#1182,0.0
org.mockito.Mockito#1183,0.0
org.mockito.Mockito#1184,0.0
org.mockito.Mockito#1200,0.0
org.mockito.Mockito#1235,0
org.mockito.Mockito#1258,0.0
org.mockito.Mockito#1285,0.11278367149447208
org.mockito.Mockito#1368,0.0
org.mockito.Mockito#1369,0.0
org.mockito.Mockito#1370,0.0
org.mockito.Mockito#1402,0.0
org.mockito.Mockito#1403,0.0
org.mockito.Mockito#1404,0.0
org.mockito.Mockito#1457,0.0
org.mockito.Mockito#1523,0.1621424235993525
org.mockito.Mockito#1554,0.0
org.mockito.Mockito#1580,0.0
org.mockito.Mockito#1611,0.0
org.mockito.Mockito#1612,0.0
org.mockito.Mockito#1656,0.0
org.mockito.Mockito#1657,0.0
org.mockito.Mockito#1675,0.0
org.mockito.Mockito#1676,0.0
org.mockito.Mockito#1711,0.0
org.mockito.Mockito#1729,0.0
org.mockito.Mockito#1750,0.0
org.mockito.Mockito#1786,0.0
org.mockito.Mockito#1812,0.0
org.mockito.Mockito#1854,0.0
org.mockito.Mockito#1904,0.0
org.mockito.Mockito#1935,0.0
org.mockito.Mockito#2002,0.0
org.mockito.Mockito#2018,0.0
org.mockito.Mockito#2039,0.0
org.mockito.Mockito#2054,0.0
org.mockito.Mockito#2070,0.0
org.mockito.Mockito#2086,0.0
org.mockito.Mockito#2103,0.0
org.mockito.Mockito#2123,0.0
org.mockito.Mockito#2164,0.0
org.mockito.Mockito#2204,0.0
org.mockito.Mockito#2253,0.0
org.mockito.Mockito#2254,0.0
org.mockito.Mockito#2287,0.11105838934723607
org.mockito.Mockito#2295,0
org.mockito.Matchers#106,0
org.mockito.Matchers#122,0.16012815380508713
org.mockito.Matchers#137,0.19611613513818404
org.mockito.Matchers#152,0.19611613513818404
org.mockito.Matchers#167,0.05547001962252291
org.mockito.Matchers#182,0.19611613513818404
org.mockito.Matchers#197,0.19611613513818404
org.mockito.Matchers#212,0.19611613513818404
org.mockito.Matchers#227,0.19611613513818404
org.mockito.Matchers#244,0.16641005886756874
org.mockito.Matchers#271,0.0
org.mockito.Matchers#292,0.0
org.mockito.Matchers#309,0.0
org.mockito.Matchers#324,0.08770580193070293
org.mockito.Matchers#339,0.24806946917841693
org.mockito.Matchers#358,0.0
org.mockito.Matchers#373,0.32025630761017426
org.mockito.Matchers#392,0.0
org.mockito.Matchers#407,0.32025630761017426
org.mockito.Matchers#427,0.0
org.mockito.Matchers#442,0.32025630761017426
org.mockito.Matchers#461,0.0
org.mockito.Matchers#476,0.0
org.mockito.Matchers#489,0.0
org.mockito.Matchers#502,0.0
org.mockito.Matchers#515,0.0
org.mockito.Matchers#528,0.0
org.mockito.Matchers#541,0.0
org.mockito.Matchers#554,0.0
org.mockito.Matchers#567,0.0
org.mockito.Matchers#580,0.0
org.mockito.Matchers#593,0.0
org.mockito.Matchers#617,0.0
org.mockito.Matchers#632,0.0
org.mockito.Matchers#643,0.0
org.mockito.Matchers#656,0.0
org.mockito.Matchers#669,0.0
org.mockito.Matchers#684,0.0
org.mockito.Matchers#697,0.0
