Statement,Suspiciousness
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#444,0.041344911529736156
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#445,0.041344911529736156
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#446,0.041344911529736156
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#447,0.041344911529736156
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#448,0.041344911529736156
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#452,0.021223817998900444
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#457,0.030787453590353963
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#463,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#464,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#466,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#467,0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#469,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#475,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#480,0.10393116839386095
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#482,0.10393116839386095
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#484,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#486,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#488,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#490,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#492,0.1117321638254671
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#494,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#496,0.11223368936410152
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#498,0.11602387022306428
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#500,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#502,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#504,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#506,0.024397501823713332
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#508,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#510,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#512,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#514,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#516,0.12785688039610243
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#518,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#520,0.1301200097264711
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#522,0.044172610429938614
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#524,0.10366421106976322
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#526,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#528,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#531,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#541,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#543,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#545,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#547,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#549,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#551,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#553,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#555,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#557,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#559,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#561,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#563,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#565,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#567,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#569,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#571,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#573,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#575,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#577,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#579,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#581,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#583,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#585,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#587,0.0
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#590,0.0
org.joda.time.DateTimeFieldType#153,0.040655781409087086
org.joda.time.DateTimeFieldType#154,0.040655781409087086
org.joda.time.DateTimeFieldType#155,0.040655781409087086
org.joda.time.DateTimeFieldType#164,0.10865337342004415
org.joda.time.DateTimeFieldType#173,0.022277295967705647
org.joda.time.DateTimeFieldType#182,0.10243938285880987
org.joda.time.DateTimeFieldType#191,0.08006407690254357
org.joda.time.DateTimeFieldType#200,0.10687808428852835
org.joda.time.DateTimeFieldType#209,0.037267799624996496
org.joda.time.DateTimeFieldType#218,0.10587842318673302
org.joda.time.DateTimeFieldType#227,0.039374961547907886
org.joda.time.DateTimeFieldType#236,0.03952847075210474
org.joda.time.DateTimeFieldType#245,0.03863337046431279
org.joda.time.DateTimeFieldType#254,0.037139067635410375
org.joda.time.DateTimeFieldType#264,0.05828155051501961
org.joda.time.DateTimeFieldType#273,0.09948497511671099
org.joda.time.DateTimeFieldType#282,0.02577696311132335
org.joda.time.DateTimeFieldType#291,0.026171196129510688
org.joda.time.DateTimeFieldType#300,0.026631182064565374
org.joda.time.DateTimeFieldType#309,0.034099716973523674
org.joda.time.DateTimeFieldType#318,0.09599771468368294
org.joda.time.DateTimeFieldType#327,0.09587550239392507
org.joda.time.DateTimeFieldType#336,0.033149677206589796
org.joda.time.DateTimeFieldType#345,0.03342631352324378
org.joda.time.DateTimeFieldType#354,0.03227486121839514
org.joda.time.DateTimeFieldType#363,0.033149677206589796
org.joda.time.DateTimeFieldType#378,0.0
org.joda.time.DateTimeFieldType#410,0.0
org.joda.time.DateTimeFieldType#419,0.0
org.joda.time.DurationFieldType#94,0.041344911529736156
org.joda.time.DurationFieldType#95,0.041344911529736156
org.joda.time.DurationFieldType#96,0.041344911529736156
org.joda.time.DurationFieldType#105,0.018505830254940132
org.joda.time.DurationFieldType#114,0.018633899812498248
org.joda.time.DurationFieldType#123,0.019262853213235488
org.joda.time.DurationFieldType#132,0.02
org.joda.time.DurationFieldType#141,0.04
org.joda.time.DurationFieldType#151,0.016033384194871644
org.joda.time.DurationFieldType#160,0.020896918976428647
org.joda.time.DurationFieldType#169,0.037529331252040075
org.joda.time.DurationFieldType#178,0.016574838603294898
org.joda.time.DurationFieldType#187,0.019980029950087342
org.joda.time.DurationFieldType#196,0.03739787960033829
org.joda.time.DurationFieldType#205,0.02458108230429969
org.joda.time.DurationFieldType#216,0.0
org.joda.time.DurationFieldType#234,0.0
org.joda.time.DurationFieldType#243,0.0
org.joda.time.Chronology#63,0.02507849312877596
org.joda.time.DateTimeField#33,0.018881372801234024
org.joda.time.DurationField#30,0.02154152090660819
org.joda.time.DurationField#209,0.0
org.joda.time.DurationField#210,0.0
org.joda.time.DurationField#212,0.0
org.joda.time.DurationField#224,0.0
org.joda.time.DurationField#225,0.0
org.joda.time.DurationField#227,0.0
org.joda.time.JodaTimePermission#57,0
org.joda.time.JodaTimePermission#58,0
org.joda.time.DateTimeUtils#43,0.0
org.joda.time.DateTimeUtils#44,0.0
org.joda.time.DateTimeUtils#56,0.02261656365159503
org.joda.time.DateTimeUtils#68,0.0511681719253465
org.joda.time.DateTimeUtils#69,0.0511681719253465
org.joda.time.DateTimeUtils#70,0.0511681719253465
org.joda.time.DateTimeUtils#82,0.051196104693467574
org.joda.time.DateTimeUtils#83,0.051196104693467574
org.joda.time.DateTimeUtils#84,0.051196104693467574
org.joda.time.DateTimeUtils#97,0.0
org.joda.time.DateTimeUtils#98,0.0
org.joda.time.DateTimeUtils#99,0.0
org.joda.time.DateTimeUtils#101,0.0
org.joda.time.DateTimeUtils#103,0.0
org.joda.time.DateTimeUtils#116,0.0
org.joda.time.DateTimeUtils#117,0.0
org.joda.time.DateTimeUtils#119,0.0
org.joda.time.DateTimeUtils#120,0.0
org.joda.time.DateTimeUtils#121,0.0
org.joda.time.DateTimeUtils#129,0.0511681719253465
org.joda.time.DateTimeUtils#130,0.0511681719253465
org.joda.time.DateTimeUtils#131,0
org.joda.time.DateTimeUtils#133,0.0511681719253465
org.joda.time.DateTimeUtils#146,0.14287992527381863
org.joda.time.DateTimeUtils#147,0.0
org.joda.time.DateTimeUtils#149,0.14618121714871055
org.joda.time.DateTimeUtils#164,0.14792005232672778
org.joda.time.DateTimeUtils#165,0.0
org.joda.time.DateTimeUtils#167,0.15132095757150688
org.joda.time.DateTimeUtils#168,0.15132095757150688
org.joda.time.DateTimeUtils#169,0.0
org.joda.time.DateTimeUtils#171,0.15132095757150688
org.joda.time.DateTimeUtils#187,0.0
org.joda.time.DateTimeUtils#188,0.0
org.joda.time.DateTimeUtils#189,0.0
org.joda.time.DateTimeUtils#190,0.0
org.joda.time.DateTimeUtils#191,0.0
org.joda.time.DateTimeUtils#193,0.0
org.joda.time.DateTimeUtils#194,0.0
org.joda.time.DateTimeUtils#196,0.0
org.joda.time.DateTimeUtils#211,0.0
org.joda.time.DateTimeUtils#212,0.0
org.joda.time.DateTimeUtils#214,0.0
org.joda.time.DateTimeUtils#215,0.0
org.joda.time.DateTimeUtils#216,0.0
org.joda.time.DateTimeUtils#218,0.0
org.joda.time.DateTimeUtils#234,0.0
org.joda.time.DateTimeUtils#235,0.0
org.joda.time.DateTimeUtils#236,0.0
org.joda.time.DateTimeUtils#238,0.0
org.joda.time.DateTimeUtils#252,0.06672461249826392
org.joda.time.DateTimeUtils#253,0.0
org.joda.time.DateTimeUtils#255,0.07166893746324661
org.joda.time.DateTimeUtils#269,0.0
org.joda.time.DateTimeUtils#270,0.0
org.joda.time.DateTimeUtils#272,0.0
org.joda.time.DateTimeUtils#286,0.0
org.joda.time.DateTimeUtils#287,0.0
org.joda.time.DateTimeUtils#289,0.0
org.joda.time.DateTimeUtils#303,0.0
org.joda.time.DateTimeUtils#304,0.0
org.joda.time.DateTimeUtils#306,0.0
org.joda.time.DateTimeUtils#334,0.0
org.joda.time.DateTimeUtils#335,0.0
org.joda.time.DateTimeUtils#337,0.0
org.joda.time.DateTimeUtils#338,0.0
org.joda.time.DateTimeUtils#339,0.0
org.joda.time.DateTimeUtils#340,0.0
org.joda.time.DateTimeUtils#341,0.0
org.joda.time.DateTimeUtils#342,0.0
org.joda.time.DateTimeUtils#345,0.0
org.joda.time.DateTimeUtils#347,0.0
org.joda.time.DateTimeUtils#365,0.22677868380553634
org.joda.time.DateTimeUtils#366,0.22677868380553634
org.joda.time.DateTimeUtils#367,0
org.joda.time.DateTimeUtils#368,0
org.joda.time.chrono.ISOChronology#122,0.03186264939385831
org.joda.time.chrono.ISOChronology#123,0.03186264939385831
org.joda.time.chrono.ISOChronology#77,0.08043011062666637
org.joda.time.chrono.ISOChronology#86,0.04142242984627982
org.joda.time.chrono.ISOChronology#96,0.0761386987626881
org.joda.time.chrono.ISOChronology#97,0.0
org.joda.time.chrono.ISOChronology#99,0.0761386987626881
org.joda.time.chrono.ISOChronology#100,0.0761386987626881
org.joda.time.chrono.ISOChronology#101,0.0761386987626881
org.joda.time.chrono.ISOChronology#102,0.07293249574894728
org.joda.time.chrono.ISOChronology#104,0.014776353114138541
org.joda.time.chrono.ISOChronology#105,0.014776353114138541
org.joda.time.chrono.ISOChronology#106,0.014776353114138541
org.joda.time.chrono.ISOChronology#107,0.017460757394239454
org.joda.time.chrono.ISOChronology#108,0.017460757394239454
org.joda.time.chrono.ISOChronology#110,0.014776353114138541
