Statement,Suspiciousness
org.mockito.Mockito#678,0
org.mockito.Mockito#822,0.025
org.mockito.Mockito#841,0.0
org.mockito.Mockito#877,0
org.mockito.Mockito#900,0.0
org.mockito.Mockito#927,0.056816551430892766
org.mockito.Mockito#997,0.07905694150420949
org.mockito.Mockito#1052,0.0
org.mockito.Mockito#1116,0.03904344047215152
org.mockito.Mockito#1147,0.041239304942116126
org.mockito.Mockito#1173,0.057353933467640436
org.mockito.Mockito#1204,0.0
org.mockito.Mockito#1205,0.0
org.mockito.Mockito#1249,0.0
org.mockito.Mockito#1250,0.0
org.mockito.Mockito#1268,0.0
org.mockito.Mockito#1269,0.0
org.mockito.Mockito#1304,0.0
org.mockito.Mockito#1322,0.0
org.mockito.Mockito#1356,0.0
org.mockito.Mockito#1382,0.0
org.mockito.Mockito#1421,0.0
org.mockito.Mockito#1468,0.0
org.mockito.Mockito#1499,0.0
org.mockito.Mockito#1515,0.0642824346533225
org.mockito.Mockito#1536,0.14433756729740646
org.mockito.Mockito#1551,0.0
org.mockito.Mockito#1567,0.0
org.mockito.Mockito#1583,0.0
org.mockito.Mockito#1604,0.0
org.mockito.Mockito#1637,0.5
org.mockito.Mockito#1686,0.0
org.mockito.Mockito#1687,0.0
org.mockito.Mockito#1720,0.07387168551531177
org.mockito.Mockito#1728,0
org.mockito.Matchers#98,0
org.mockito.Matchers#110,0.0
org.mockito.Matchers#121,0.0
org.mockito.Matchers#132,0.0
org.mockito.Matchers#143,0.0
org.mockito.Matchers#154,0.0
org.mockito.Matchers#165,0.0
org.mockito.Matchers#176,0.0
org.mockito.Matchers#187,0.0
org.mockito.Matchers#200,0.1
org.mockito.Matchers#228,0.0
org.mockito.Matchers#244,0.0
org.mockito.Matchers#257,0.0
org.mockito.Matchers#268,0.0
org.mockito.Matchers#279,0.0
org.mockito.Matchers#293,0.0
org.mockito.Matchers#304,0.0
org.mockito.Matchers#318,0.0
org.mockito.Matchers#329,0.0
org.mockito.Matchers#340,0.0
org.mockito.Matchers#354,0.0
org.mockito.Matchers#369,0.0
org.mockito.Matchers#382,0.0
org.mockito.Matchers#395,0.0
org.mockito.Matchers#408,0.0
org.mockito.Matchers#421,0.0
org.mockito.Matchers#434,0.0
org.mockito.Matchers#447,0.0
org.mockito.Matchers#460,0.0
org.mockito.Matchers#473,0.0
org.mockito.Matchers#486,0.0
org.mockito.Matchers#510,0.0
org.mockito.Matchers#525,0.0
org.mockito.Matchers#536,0.0
org.mockito.Matchers#549,0.0
org.mockito.Matchers#562,0.0
org.mockito.Matchers#575,0.0
org.mockito.Matchers#588,0.0
org.mockito.Matchers#601,0.0
org.mockito.Matchers#614,0.0
org.mockito.Matchers#626,0.0
org.mockito.Matchers#638,0.0
org.mockito.Matchers#650,0.0
org.mockito.Matchers#662,0.0
org.mockito.Matchers#674,0.0
org.mockito.Matchers#686,0.0
org.mockito.Matchers#698,0.0
org.mockito.Matchers#710,0.0
org.mockito.Matchers#722,0.0
org.mockito.Matchers#726,0.040291148201269014
org.mockito.internal.MockitoCore#38,0.03031695312954162
org.mockito.internal.MockitoCore#40,0.03031695312954162
org.mockito.internal.MockitoCore#41,0.03031695312954162
org.mockito.internal.MockitoCore#42,0.03031695312954162
