Statement,Suspiciousness
org.mockito.Mockito#973,0
org.mockito.Mockito#1162,0.044237395520380876
org.mockito.Mockito#1181,0.0
org.mockito.Mockito#1182,0.0
org.mockito.Mockito#1183,0.0
org.mockito.Mockito#1199,0.0
org.mockito.Mockito#1234,0
org.mockito.Mockito#1257,0.16412198797244362
org.mockito.Mockito#1284,0.09334070869305827
org.mockito.Mockito#1367,0.0
org.mockito.Mockito#1368,0.0
org.mockito.Mockito#1369,0.0
org.mockito.Mockito#1401,0.0
org.mockito.Mockito#1402,0.0
org.mockito.Mockito#1403,0.0
org.mockito.Mockito#1456,0.0
org.mockito.Mockito#1522,0.042943775093388724
org.mockito.Mockito#1553,0.0
org.mockito.Mockito#1579,0.0
org.mockito.Mockito#1610,0.0
org.mockito.Mockito#1611,0.0
org.mockito.Mockito#1655,0.0
org.mockito.Mockito#1656,0.0
org.mockito.Mockito#1674,0.07273929674533079
org.mockito.Mockito#1675,0.0
org.mockito.Mockito#1710,0.0
org.mockito.Mockito#1728,0.0
org.mockito.Mockito#1749,0.0
org.mockito.Mockito#1785,0.0
org.mockito.Mockito#1811,0.0
org.mockito.Mockito#1853,0.0
org.mockito.Mockito#1903,0.0
org.mockito.Mockito#1934,0.0
org.mockito.Mockito#2001,0.0
org.mockito.Mockito#2017,0.0
org.mockito.Mockito#2038,0.0
org.mockito.Mockito#2053,0.0
org.mockito.Mockito#2069,0.0
org.mockito.Mockito#2085,0.0
org.mockito.Mockito#2102,0.0
org.mockito.Mockito#2122,0.0
org.mockito.Mockito#2163,0.0
org.mockito.Mockito#2203,0.0
org.mockito.Mockito#2252,0.0
org.mockito.Mockito#2253,0.0
org.mockito.Mockito#2286,0.09192771195538434
org.mockito.Mockito#2294,0
org.mockito.Matchers#98,0
org.mockito.Matchers#110,0.0
org.mockito.Matchers#121,0.0
org.mockito.Matchers#132,0.0
org.mockito.Matchers#143,0.0
org.mockito.Matchers#154,0.0
org.mockito.Matchers#165,0.0
org.mockito.Matchers#176,0.0
org.mockito.Matchers#187,0.0
org.mockito.Matchers#200,0.1259881576697424
